MatchNumber,Date,HomeTeam,AwayTeam,HomeLineup,AwayLineup
317,2024-04-21,Almería,Villarreal,"luis maximiano, bruno langa, chumi, cesar montes, marc pubill, dion lopy, lucas robertone, adrian embarba, jonathan viera, leo baptistao, choco lozano","filip jorgensen, kiko femenia, aissa mandi, yerson mosquera, alfonso pedraza, ilias akhomach, dani parejo, francis coquelin, alex baena, gerard moreno, alexander sorloth"
318,2024-04-21,Alavés,Atlético,"antonio sivera, javi lopez, rafa marin, abdel abqar, nahuel tenaglia, antonio blanco, carlos protesoni, giuliano simeone, jon guridi, andoni gorosabel, kike garcia","jan oblak, stefan savic, jose maria gimenez, cesar azpilicueta, nahuel molina, rodrigo de paul, koke, pablo barrios, samuel lino, antoine griezmann, angel correa"
319,2024-04-21,Real Madrid,Barcelona,"andriy lunin, eduardo camavinga, antonio rudiger, aurelien tchouameni, lucas vazquez, luka modric, toni kroos, federico valverde, jude bellingham, rodrygo, vinicius junior","marc-andre ter stegen, jules kounde, ronald araujo, pau cubarsi, joao cancelo, ilkay gundogan, andreas christensen, frenkie de jong, lamine yamal, robert lewandowski, raphinha"
320,2024-04-22,Sevilla,Mallorca,"orjan nyland, lucas ocampos, nemanja gudelj, sergio ramos, loic bade, jesus navas, oliver torres, lucien agoume, boubakary soumare, youssef en-nesyri, isaac romero","predrag rajkovic, pablo maffeo, martin valjent, antonio raillo, jose copete, jaume costa, nemanja radonjic, samu costa, omar mascarell, dani rodriguez, vedat muriqi"
321,2024-04-26,R. Sociedad,Real Madrid,"alex remiro, javi galan, robin le normand, igor zubeldia, alvaro odriozola, martin zubimendi, ander barrenetxea, mikel merino, beñat turrientes, takefusa kubo, mikel oyarzabal","kepa arrizabalaga, daniel carvajal, eder militao, nacho fernandez, fran garcia, aurelien tchouameni, luka modric, arda guler, brahim diaz, dani ceballos, joselu"
322,2024-04-27,Las Palmas,Girona,"alvaro valles, daley sinkgraven, mika marmol, saul coco, alex suarez, alberto moleiro, kirian rodriguez, maximo perrone, javi muñoz, marvin park, sandro ramirez","paulo gazzaniga, eric garcia, david lopez, daley blind, miguel gutierrez, yangel herrera, aleix garcia, yan couto, ivan martin, savinho, artem dovbyk"
323,2024-04-27,Almería,Getafe,"luis maximiano, bruno langa, chumi, cesar montes, marc pubill, dion lopy, lucas robertone, adrian embarba, jonathan viera, leo baptistao, choco lozano","david soria, jose angel carmona, djene, omar alderete, diego rico, ilaix moriba, luis milla, mason greenwood, nemanja maksimovic, oscar rodriguez, juanmi latasa"
324,2024-04-27,Alavés,Celta,"antono sivera, javi lopez, ruben duarte, nahuel tenaglia, andoni gorosabel, antonio blanco, carlos protesoni, giuliano simeone, jon guridi, carlos vicente, kike garcia","vicente guaita, oscar mingueza, carlos dominguez, unai nuñez, carles perez, fran beltran, jailson, manu sanchez, iago aspas, anastasios douvikas, hugo alvarez"
325,2024-04-27,Atlético,Athletic,"jan oblak, mario hermoso, jose maria gimenez, axel witsel, samuel lino, marcos llorente, koke, rodrigo de paul, nahuel molina, antoine griezmann, angel correa","unai simon, dani vivian, yeray alvarez, aitor paredes, iñigo lekue, iñigo ruiz de galarreta, beñat prados, iñaki williams,  oihan sancet, nico williams, gorka guruzeta"
326,2024-04-28,Cádiz,Mallorca,"conan ledesma, lucas pires, victor chust, fali, aiham ousou, robert navarro, alex fernandez, ruben alcaraz, iza carcelen, juanmi, chris ramos","predrag rajkovic, giovanni gonzalez, martin valjent, antonio raillo, matija nastasic, pablo maffeo, dani rodriguez, samu costa, omar mascarell, nemanja radonjic, vedat muriqi"
327,2024-04-28,Granada,Osasuna,"augusto batalla, carlos neva, ignasi miquel, miguel rubio, bruno mendez, kamil jozwiak, gerard gumbau, sergio ruiz, facundo pellistri, myrto uzuni, lucas boye","sergio herrera, jesus areso, alejandro catena, jorge herrando, johan mojica, jon moncayola, iker muñoz, moi gomez, ruben garcia, raul garcia, ruben peña"
328,2024-04-28,Villarreal,Rayo Vallecano,"filip jorgensen, alberto moreno, yerson mosquera, raul albiol, kiko femenia, alex baena, dani parejo, santi comesaña, ilias akhomach, alexander sorloth, goncalo guedes","stole dimitrievski, andrei ratiu, abdul mumin, florian lejeune, josep chavarria, pathe ciss, miguel crespo, jorge de frutos, unai lopez, isi palazon, sergio camello"
329,2024-04-28,Real Betis,Sevilla,"rui silva, juan miranda, chadi riad, german pezzella, youssouf sabaly, johnny cardoso, guido rodriguez, ayoze perez, isco, pablo fornals, cedric bakambu","orjan nyland, jesus navas, loic bade, sergio ramos, marcos acuña, suso, boubakary soumare, lucien agoume, lucas ocampos, isaac romero, youssef en-nesyri"
330,2024-04-29,Barcelona,Valencia,"marc-andre ter stegen, joao cancelo, pau cubarsi, ronald araujo, jules kounde, fermin lopez, andreas christensen, ilkay gundogan, raphinha, robert lewandowski, lamine yamal","giorgi mamardashvili, thierry correia, cristhian mosquera, yarek gasiorowski, jesus vazquez, peter federico, javi guerra, pepelu, diego lopez, andre almeida, hugo duro"
331,2024-05-03,Getafe,Athletic,"david soria, diego rico, omar alderete, djene, jose angel carmona, luis milla, nemanja maksimovic, oscar rodriguez, ilaix moriba, mason greenwood, jaime mata","unai simon, oscar de marcos, yeray alvarez, aitor paredes, iñigo lekue, beñat prados, ander herrera, alex berenguer, unai gomez, nico williams, iñaki williams"
332,2024-05-04,R. Sociedad,Las Palmas,"alex remiro, javi galan, jon pacheco, robin le normand, alvaro odriozola, beñat turrientes, mikel oyarzabal, mikel merino, brais mendez, sheraldo becker, andre silva","alvaro valles, alex suarez, saul coco, mika marmol, daley sinkgraven, marvin park, maximo perrone, kirian rodriguez, benito ramirez, alberto moleiro, munir el haddadi"
333,2024-05-04,Real Madrid,Cádiz,"thibaut courtois, fran garcia, nacho fernandez, eder militao, daniel carvajal, dani ceballos, eduardo camavinga, luka modric, brahim diaz, joselu, arda guler","conan ledesma, joseba zaldua, victor chust, fali, javier hernandez, robert navarro, gonzalo escalante, ruben alcaraz, alex fernandez, ruben sobrino, chris ramos"
334,2024-05-04,Girona,Barcelona,"paulo gazzaniga, miguel gutierrez, daley blind, david lopez, eric garcia, aleix garcia, yangel herrera, savinho, ivan martin, viktor tsygankov, artem dovbyk","marc-andre ter stegen, jules kounde, ronald araujo, pau cubarsi, joao cancelo, ilkay gundogan, andreas christensen, sergi roberto, lamine yamal, robert lewandowski, fermin lopez"
335,2024-05-04,Mallorca,Atlético,"predrag rajkovic, toni lato, matija nastasic, antonio raillo, martin valjent, pablo maffeo, sergi darder, omar mascarell, dani rodriguez, abdon prats, vedat muriqi","jan oblak, axel witsel, jose maria gimenez, mario hermoso, cesar azpilicueta, pablo barrios, koke, rodrigo riquelme, marcos llorente, samuel lino, angel correa"
336,2024-05-05,Osasuna,Real Betis,"sergio herrera, johan mojica, jorge herrando, alejandro catena, jesus areso, ruben peña, pablo ibañez, iker muñoz, jon moncayola, ruben garcia, raul garcia","rui silva, youssouf sabaly, german pezzella, chadi riad, juan miranda, guido rodriguez, johnny cardoso, pablo fornals, nabil fekir, ayoze perez, willian jose"
337,2024-05-05,Celta,Villarreal,"vicente guaita, jailson, carl starfelt, javier manquillo, hugo alvarez, fran beltran, damian rodriguez, oscar mingueza, williot swedberg, jorgen strand larsen, iago aspas","filip jorgensen, kiko femenia, raul albiol, yerson mosquera, alberto moreno, ilias akhomach, santi comesaña, dani parejo, alex baena, goncalo guedes, alexander sorloth"
338,2024-05-05,Valencia,Alavés,"jaume domenech, jesus vazquez, yarek gasiorowski, cristhian mosquera, thierry correia, diego lopez, javi guerra, pepelu, peter federico, hugo duro, andre almeida","antonio sivera, andoni gorosabel, abdel abqar, nahuel tenaglia, javi lopez, carlos protesoni, antonio blanco, carlos vicente, jon guridi, giuliano simeone, kike garcia"
339,2024-05-05,Rayo Vallecano,Almería,"stole dimitrievski, josep chavarria, florian lejeune, abdul mumin, ivan balliu, alvaro garcia, unai lopez, oscar valentin, isi palazon, oscar trejo, radamel falcao","luis maximiano, marc pubill, cesar montes, chumi, alex centelles, edgar gonzalez, marcos peña, leo baptistao, sergio arribas, adrian embarba, choco lozano"
340,2024-05-05,Sevilla,Granada,"orjan nyland, kike salas, sergio ramos, loic bade, marcos acuña, lucien agoume, boubakary soumare, jesus navas, erik lamela, lucas ocampos, youssef en-nesyri","augusto batalla, bruno mendez, miguel rubio, ignasi miquel, carlos neva, facundo pellistri, sergio ruiz, gerard gumbau, kamil jozwiak, lucas boye, matias arezo"
341,2024-05-10,Alavés,Girona,"jesus owono, javi lopez, rafa marin, abdel abqar, nahuel tenaglia, ander guevara, carlos protesoni, giuliano simeone, jon guridi, carlos vicente, kike garcia","paulo gazzaniga, arnau martinez, eric garcia, daley blind, miguel gutierrez, yangel herrera, ivan martin, viktor tsygankov, portu, savinho, artem dovbyk"
342,2024-05-11,Mallorca,Las Palmas,"predrag rajkovic, jaume costa, jose copete, antonio raillo, martin valjent, giovanni gonzalez, dani rodriguez, samu costa, antonio sanchez, vedat muriqi, cyle larin","alvaro valles, julian araujo, saul coco, alex suarez,mika marmol, marvin park, javi muñoz, kirian rodriguez, enzo loiodice, benito ramirez, sory kaba"
343,2024-05-11,Villarreal,Sevilla,"filip jorgensen, jorge cuenca, yerson mosquera, eric bailly, kiko femenia, alex baena, dani parejo, francis coquelin, ilias akhomach, alexander sorloth, goncalo guedes","orjan nyland, jesus navas, tanguy nianzou, sergio ramos, kike salas, marcos acuña, lucien agoume, boubakary soumare, suso, lucas ocampos, youssef en-nesyri"
344,2024-05-11,Granada,Real Madrid,"augusto batalla, carlos neva, ignasi miquel, kamil piatkowski, bruno mendez, kamil joxwiak, gerard gumbau, sergio ruiz, facundo pellistri, myrto uzuni, lucas boye","thibaut courtois, lucas vazquez, eder militao, antonio rudiger, fran garcia, luka modric, eduardo camavinga, dani ceballos, arda guler, joselu, brahim diaz"
345,2024-05-11,Athletic,Osasuna,"unai simon, yuri berchiche, iñigo lekue, dani vivian, oscar de marcos,ander herrera, mikel vesga, alex berenguer, iker muniain, nico williams, iñaki williams","sergio herrera, jesus areso, alejandro catena, jorge herrando, johan mojica, iker muñoz, ruben garcia, lucas torro, pablo ibañez, ruben peña, raul garcia"
346,2024-05-12,Cádiz,Getafe,"conan ledesma, javier hernandez, victor chust, fali, joseba zaldua, robert navarro, ruben alcaraz, gonzalo escalante, ruben sobrino, chris ramos, roger marti","david soria, jose angel carmona, djene, gaston alvarez, diego rico, facundo anglieri, nemanja maksimovic, yellu santiago, luis milla, mason greenwood, jaime mata"
347,2024-05-12,Atlético,Celta,"jan oblak, mario hermoso, axel witsel, stefan savic, rodrigo riquelme, koke, marcos llorente, cesar azpilicueta, samuel lino, angel correa, antoine griezmann","vicente guaita, jailson, carl starfelt, unai nuñez, oscar mingueza, dani rodriguez, fran beltran, hugo alvarez, iago aspas, jorgen strand larsen, jonathan bamba"
348,2024-05-12,Valencia,Rayo Vallecano,"giorgi mamardashvili, yarek gasiorowski, cenk ozkacar, cristhian mosquera, thierry correia, pepelu, javi guerra, sergi canos, diego lopez, peter federico, hugo duro","stole dimitrievski, ivan balliu, abdul mumin, florian lejeune, alfonso espino, miguel crespo, oscar valentin, jorge de frutos, oscar trejo, alvaro garcia, sergio camello"
349,2024-05-12,Real Betis,Almería,"rui silva, juan miranda, chadi riad, sokratis, youssouf sabaly, johnny cardoso, guido rodriguez, ayoze perez, isco, pablo fornals, willian jose","luis maximiano, marc pubill, chumi, edgar gonzalez, alex centelles, lucas robertone, marcos peña, jonathan viera, leo baptistao, choco lozano, adrian embarba"
350,2024-05-13,Barcelona,R. Sociedad,"marc-andre ter stegen, joao cancelo, iñigo martinez, pau cubarsi, jules kounde, pedri, andreas christensen, ilkay gundogan, raphinha, robert lewandowski, lamine yamal","alex remiro, aritz elustondo, robin le normand, jon pacheco, hamari traore, beñat turrientes, mikel merino, jon aramburu, brais mendez, mikel oyarzabal, sheraldo becker"
351,2024-05-14,Osasuna,Mallorca,"aitor fernandez, juan cruz, jorge herrando, alejandro catena, ruben peña, aimar oroz, iker muñoz, jon moncayola, jose manuel arnaiz, raul garcia, ruben garcia","predrag rajkovic, nacho vidal, giovanni gonzalez, antonio raillo, matija nastasic, toni lato, dani rodriguez, omar mascarell, manu morlanes, sergi darder, cyle larin"
352,2024-05-14,Real Madrid,Alavés,"thibaut courtois, ferland mendy, nacho fernandez, eder militao, daniel carvajal, toni kroos, eduardo camavinga, federico valverde, jude bellingham, vinicius junior, rodrygo","jesus owono, andoni gorosabel, abdel abqar, rafa marin, ruben duarte, antonio blanco, ander guevara, alex sola, ianis hagi, luis rioja, samu aghehowa"
353,2024-05-14,Girona,Villarreal,"paulo gazzaniga, miguel gutierrez, daley blind, david lopez, eric garcia, aleix garcia, yangel herrera, savinho, ivan martin, viktor tsygankov, artem dovbyk","filip jorgensen, kiko femenia, eric bailly, yerson mosquera, jorge cuenca, bertrand traore, santi comesaña, dani parejo, alex baena, goncalo guedes, alexander sorloth"
354,2024-05-15,Rayo Vallecano,Granada,"stole dimitrievski, alfonso espino, florian lejeune, abdul mumin, ivan balliu, oscar valentin, unai lopez, alvaro garcia, oscar trejo, isi palazon, sergio camello","marc martinez, ricard sanchez, miguel rubio, raul torrente, carlos neva, sergio ruiz, gerard gumbau, facundo pellistri, oscar melendo, theo corbeanu, lucas boye"
355,2024-05-15,Sevilla,Cádiz,"orjan nyland, marcos acuña, kike salas, sergio ramos, loic bade, jesus navas, lucien agoume, boubakary soumare, lucas ocampos, dodi lukebakio, youssef en-nesyri","conan ledesma, joseba zaldua, fali, victor chust, javier hernandez, robert navarro, gonzalo escalante, ruben alcaraz, ruben sobrino, chris ramos, roger marti"
356,2024-05-15,Celta,Athletic,"ivan villar, carlos dominguez, carl starfelt, javier manquillo, manu sanchez, fran beltran, damian rodriguez, carles perez, williot swedberg, jorgen strand larsen, jonathan bamba","unai simon, iñigo lekue, yeray alvarez, aitor paredes, imanol garcia de albeniz, dani garcia, beñat prados, adu ares, unai gomez, alex berenguer, asier villalibre"
357,2024-05-15,Getafe,Atlético,"david soria, diego rico, omar alderete, gaston alvarez, jose angel carmona, oscar rodriguez, luis milla, nemanja maksimovic, carles aleña, ilaix moriba, mason greenwood","jan oblak, marcos llorente, axel witsel, jose maria gimenez, mario hermoso, samuel lino, pablo barrios,rodrigo de paul, koke, antoine griezmann, angel correa"
358,2024-05-16,Las Palmas,Real Betis,"alvaro valles, sergi cardona, mika marmol, saul coco, alex suarez, kirian rodriguez, enzo loiodice, sandro ramirez, alberto moleiro, marvin park, munir el haddadi","rui silva, aitor ruibal, sokratis, chadi riad, abner, guido rodriguez, marc roca, pablo fornals, isco, abde ezzalzouli, ayoze perez"
359,2024-05-16,Almería,Barcelona,"luis maximiano, bruno langa, chumi, cesar montes, marc pubill, lucas robertone, marcos peña, adrian embarba, jonathan viera, leo baptistao, choco lozano","marc-andre ter stegen, jules kounde, pau cubarsi, iñigo martinez, hector fort, fermin lopez, sergi roberto, pedri, lamine yamal, robert lewandowski, ferran torres"
360,2024-05-16,R. Sociedad,Valencia,"alex remiro, kieran tierney, jon pacheco, robin le normand, alvaro odriozola, arsen zakharyan, beñat turrientes, mikel merino, ander barrenetxea, andre silva, takefusa kubo","giorgi mamardashvili, thierry correia, cristhian mosquera, cenk ozkacar, dimitri foulquier, peter federico, hugo guillamon, javier guerra, diego lopez, andre almeida, roman yaremchuk"
361,2024-05-18,Alavés,Getafe,"jesus owono, javi lopez, ruben duarte, abdel abqar, nahuel tenaglia, antonio blanco, carlos protesoni, giuliano simeone, jon guridi, carlos vicente, kike garcia","david soria, jose angel carmona, nabil aberdin, omar alderete, gaston alvarez, diego rico, nemanja maksimovic, yellu santiago, luis milla, jaima mata, mason greenwood"
362,2024-05-19,Athletic,Sevilla,"julen agirrezabala, yuri berchiche, yeray alvarez, dani vivian, oscar de marcos, iñigo ruiz de galarreta, beñat prados, nico williams, iker muniain, iñaki williams, raul garcia","orjan nyland, loic bade, sergio ramos, kike salas, jesus navas, lucien agoume, manu bueno, marcos acuña, lucas ocampos, dodi lukebakio, youssef en-nesyri"
363,2024-05-19,Atlético,Osasuna,"jan oblak, samuel lino, mario hermoso, gabriel paulista, stefan savic, cesar azpilicueta, antoine griezmann, koke, rodrigo de paul, marcos llorente, angel correa","sergio herrera, jesus areso, alejandro catena, jorge herrando, johan mojica, iker muñoz, ruben garcia, pablo ibañez, lucas torro, ruben peña, raul garcia"
364,2024-05-19,Barcelona,Rayo Vallecano,"marc-andre ter stegen, joao cancelo, iñigo martinez, pau cubarsi, jules kounde, ilkay gundogan, sergi roberto, raphinha, fermin lopez, lamine yamal, robert lewandowski","stole dimitrievski, ivan balliu, abdul mumin, florian lejeune, alfonso espino, oscar valentin, jorge de frutos, pathe ciss, isi palazon, alvaro garcia, sergio camello"
365,2024-05-19,Cádiz,Las Palmas,"conan ledesma, javier hernandez, victor chust, fali, joseba zaldua, robert navarro, ruben alcaraz, gonzalo escalante, ruben sobrino, roger marti, chris ramos","alvaro valles, julian araujo, saul coco, mika marmol, sergi cardona, javi muñoz, kirian rodriguez, enzo loiodice, marvin park, sandro ramirez, alberto moleiro"
366,2024-05-19,Granada,Celta,"marc martinez, carlos neva, raul torrente, miguel rubio, bruno mendez, gerard gumbau, martin hongla, sergio ruiz, sergio rodelas, lucas boye, facundo pellistri","vicente guaita, javier manquillo, carl starfelt, jailson, hugo alvarez, renato tapia, hugo sotelo, luca de la torre, oscar mingueza, iago aspas, jorgen strand larsen"
367,2024-05-19,Mallorca,Almería,"predrag rajkovic, jaume costa, jose copete, antonio raillo, martin valjent, giovanni gonzalez, sergi darder, samu costa, dani rodriguez, vedat muriqi, cyle larin","fernando martinez, alejandro pozo, cesar montes, chumi, bruno langa, edgar gonzalez, gonzalo melero, luka romero, sergio arribas, alex centelles, luis suarez"
368,2024-05-19,Real Betis,R. Sociedad,"rui silva, juan miranda, chadi riad, sokratis, youssouf sabaly, william carvalho, johnny cardoso, ayoze perez, nabil fekir, pablo fornals, willian jose","alex remiro, hamari traore, aritz elustondo, jon pacheco, kieran tierney, brais mendez, beñat turrientes, mikel merino, javi galan, sheraldo becker, mikel oyarzabal"
369,2024-05-19,Valencia,Girona,"giorgi mamardashvili, yarek gasiorowski, cenk ozkacar, cristhian mosquera, dimitri foulquier, sergi canos, javi guerra, pepelu, diego lopez, alberto mari, hugo duro","paulo gazzaniga, arnau martinez, eric garcia, david lopez, daley blind, yangel herrera, aleix garcia, viktor tsygankov, ivan martin, savinho, artem dovbyk"
370,2024-05-19,Villarreal,Real Madrid,"filip jorgensen, alberto moreno, jorge cuenca, eric bailly, yerson mosquera, goncalo guedes, dani parejo, santi comesaña, ilias akhomach, alexander sorloth, gerard moreno","andriy lunin, lucas vazquez, eder militao, antonio rudiger, fran garcia, federico valverde, dani ceballos, arda guler, luka modric, brahim diaz, joselu"
371,024-05-24,Girona,Granada,"paulo gazzaniga, miguel gutierrez, daley blind, david lopez, eric garcia, yangel herrera, aleix garcia, ivan martin, portu, artem dovbyk, viktor tsygankov","marc martinez, ricard sanchez, miguel rubio, raul torrente, faitout maouassa, sergio ruiz, gerard gumbau, facundo pellistri, gonzalo villar, sergio rodelas,lucas boye"
372,2024-05-25,Osasuna,Villarreal,"aitor fernandez, johan mojica, jorge herrando, alejandro catena, jesus areso, iker muñoz, aimar oroz, lucas torro, pablo ibañez, ruben peña, ante budimir","pepe reina, kiko femenia, yerson mosquera, aissa mandi, jorge cuenca, bertrand traore, santi comesaña, ramon terrats, manu trigueros, alex baena, alexander sorloth"
373,2024-05-25,R. Sociedad,Atlético,"alex remiro, kieran tierney, jon pacheco, aritz elustondo, hamari traore, arsen zakharyan, beñat turrientes, brais mendez, ander barrenetxea, sheraldo becker, takefusa kubo","jan oblak, axel witsel, jose maria gimenez, cesar azpilicueta, marcos llorente, rodrigo de paul, koke, samuel lino, arthur vermeeren, antoine griezmann, angel correa"
374,2024-05-25,Almería,Cádiz,"fernando martinez, bruno langa, aleksandar radovanovic, chumi,marc pubill, edgar gonzalez, lucas robertone, adrian embarba, jonathan viera, leo baptistao, luis suarez","david gil, joseba zaldua, fali, javier hernandez, lucas pires, gonzalo escalante, ruben alcaraz, brian ocampo, alex fernandez, robert navarro, roger marti"
375,2024-05-25,Rayo Vallecano,Athletic,"dani cardenas, josep chavarria, florian lejeune, aridane hernandez, andrei ratiu, pathe ciss, unai lopez, alvaro garcia, oscar trejo, jorge de frutos, radamel falcao","unai simon, iñigo lekue, yeray alvarez, aitor paredes, yuri berchiche, dani garcia, iñigo ruiz de galarreta, alex berenguer, mikel jauregizar, nico williams, asier villalibre"
376,2024-05-25,Real Madrid,Real Betis,"thibaut courtois, ferland mendy, nacho fernandez, antonio rudiger, daniel carvajal, toni kroos, eduardo camavinga, federico valverde, jude bellingham, vinicius junior, rodrygo","francisco vieites, youssouf sabaly, sokratis, ricardo visus, juan miranda, hector bellerin, johnny cardoso, marc roca, ayoze perez, rodri sanchez, willian jose"
377,2024-05-26,Getafe,Mallorca,"david soria, gaston alvarez, omar alderete, nabil aberdin, djene, luis milla, oscar rodriguez, nemanja maksimovic, alberto risco, mason greenwood, jaime mata","ivan cuellar, nacho vidal, martin valjent, antonio raillo, jaume costa, manu morlanes, javi llabres, antonio sanchez, sergi darder, nemanja radonjic, abdon prats"
378,2024-05-26,Celta,Valencia,"ivan villar, carlos dominguez, yoel lago, kevin vazquez, oscar mingueza, hugo sotelo, fran beltran, miguel rodriguez, williot swedberg, anastasios douvikas, iago aspas","giorgi mamardashvili, dimitri foulquier, cristhian mosquera, yarek gasiorowski, thierry correia, diego lopez, hugo guillamon, pepelu, sergi canos, andre almeida, alberto mari"
379,2024-05-26,Las Palmas,Alavés,"alvaro valles, mika marmol, alex suarez, saul coco, alvaro lemos, kirian rodriguez, fabio gonzalez, alberto moleiro, javi muñoz, munir el haddadi, sandro ramirez","jesus owono, alex sola, abdel abqar, ruben duarte, javi lopez, jon guridi, ander guevara, carlos vicente, ianis hagi, giuliano simeone, joaquin panichelli"
380,2024-05-26,Sevilla,Barcelona,"orjan nyland, kike salas, sergio ramos, loic bade, adria pedrosa, lucien agoume, boubakary soumare, juanlu sanchez, dodi lukebakio, lucas ocampos, youssef en-nesyri","marc-andre ter stegen, jules kounde, pau cubarsi, iñigo martinez, joao cancelo, pedri, andreas christensen, ilkay gundogan, lamine yamal, robert lewandowski, fermin lopez"
