date_time,home_team,away_team,home_lineup,away_lineup
2011-02-26 17:00:00+00:00,Atlético,Sevilla,"['/player/d-de-gea-33648', '/player/d-godin-40586', '/player/a-dominguez-27055', '/player/antonio-lopez-23522', '/player/t-ujfalusi-961', '/player/raul-garcia-23527', '/player/tiago-21162', '/player/j-reyes-21983', '/player/koke-33661', '/player/s-aguero-23530', '/player/diego-martin-forlan-corazo-39908']","['/player/j-varas-27047', '/player/f-fazio-23481', '/player/j-escude-5804', '/player/f-navarro-23482', '/player/m-dabo-639', '/player/i-rakitic-2139', '/player/g-medel-41112', '/player/d-perotti-23910', '/player/j-navas-27050', '/player/luis-fabiano-23487', '/player/a-negredo-13324']"
2011-02-26 19:00:00+00:00,Mallorca,Barcelona,"['/player/aouate-7129', '/player/ruben-23679', '/player/nunes-23387', '/player/ayoze-diaz-32972', '/player/pau-cendros-29343', '/player/joao-victor-62602', '/player/marti-23391', '/player/j-de-guzman-1534', '/player/e-nsue-28110', '/player/c-castro-27023', '/player/p-webo-23394']","['/player/pinto-23558', '/player/g-pique-23560', '/player/e-abidal-8382', '/player/maxwell-21068', '/player/adriano-23484', '/player/s-busquets-27059', '/player/s-keita-8475', '/player/a-iniesta-22806', '/player/l-messi-23569', '/player/d-villa-23386', '/player/pedro-29477']"
2011-02-26 21:00:00+00:00,RC Deportivo,Real Madrid,"['/player/aranzubia-23570', '/player/colotto-19580', '/player/lopo-23574', '/player/c-morel-rodriguez-16823', '/player/laure-23576', '/player/ruben-perez-33662', '/player/a-guardado-23581', '/player/antonio-tomas-23578', '/player/juan-rodriguez-23582', '/player/adrian-28108', '/player/j-sand-17273']","['/player/i-casillas-23340', '/player/pepe-27010', '/player/r-carvalho-96', '/player/marcelo-23343', '/player/sergio-ramos-23341', '/player/xabi-alonso-483', '/player/l-diarra-317', '/player/kaka-28026', '/player/c-ronaldo-28185', '/player/m-ozil-2133', '/player/k-benzema-3318']"
2011-02-27 16:00:00+00:00,Hércules,Getafe,"['/player/j-calatayud-29221', '/player/pamarot-214', '/player/a-paz-10847', '/player/cristian-corneliu-pulhac', '/player/juanra-28121', '/player/tiago-gomes-33711', '/player/farinos-29231', '/player/olivier-thomert', '/player/d-trezeguet-1298', '/player/portillo-7557', '/player/tote-27395']","['/player/codina-13236', '/player/d-diaz-23511', '/player/rafa-27113', '/player/mane-28104', '/player/m-torres-27011', '/player/casquero-23514', '/player/victor-sanchez-30356', '/player/gavilan-23515', '/player/pedro-rios-27272', '/player/miku-44206', '/player/a-colunga-23414']"
2011-02-27 16:00:00+00:00,Levante,Osasuna,"['/player/g-munua-28770', '/player/s-ballesteros-29356', '/player/asier-del-horno-cosgaya', '/player/juanfran-47715', '/player/javi-venta-27039', '/player/xisco-munoz-33505', '/player/v-iborra-29348', '/player/xavi-torres-28228', '/player/f-caicedo-510', '/player/juanlu-29582', '/player/valdo-23365']","['/player/ricardo-lopez-felipe', '/player/josetxo-27034', '/player/lolo-7253', '/player/i-monreal-27033', '/player/nelson-23330', '/player/javier-calleja-revilla', '/player/punal-27036', '/player/m-shojaei-23453', '/player/camunas-23413', '/player/j-nekounam-7453', '/player/pandiani-23457']"
2011-02-27 18:00:00+00:00,Racing,Villarreal,"['/player/tono-75107', '/player/m-torrejon-23356', '/player/henrique-29040', '/player/christian-28260', '/player/pablo-pinillos-caro', '/player/k-bakircioglu-214005', '/player/m-lacen-10887', '/player/munitis-23477', '/player/adrian-23520', '/player/a-nahuelpan-17548', '/player/m-rosenberg-2283']","['/player/diego-lopez-23458', '/player/marchena-23378', '/player/m-musacchio-16939', '/player/catala-29385', '/player/mario-27594', '/player/b-valero-13309', '/player/marcos-gullon-30326', '/player/cristobal-marquez-crespo-30323', '/player/cani-23466', '/player/m-ruben-23419', '/player/g-rossi-11715']"
2011-02-27 20:00:00+00:00,Athletic,Valencia,"['/player/g-iraizoz-29952', '/player/c-gurpegui-29971', '/player/ekiza-30781', '/player/koikili-29959', '/player/o-de-marcos-29973', '/player/m-san-jose-30357', '/player/david-lopez-29967', '/player/j-martinez-29974', '/player/i-muniain-29928', '/player/f-llorente-29980', '/player/g-toquero-29979']","['/player/v-guaita-27206', '/player/m-stankevi-ius-11988', '/player/d-navarro-7280', '/player/j-mathieu-3068', '/player/bruno-33021', '/player/e-banega-28179', '/player/m-topal-14380', '/player/joaquin-23384', '/player/r-soldado-23519', '/player/j-mata-23385', '/player/p-hernandez-27020']"
2011-02-28 20:00:00+00:00,Málaga,Almería,"['/player/w-caballero-23771', '/player/m-demichelis-2048', '/player/weligton-27057', '/player/eliseu-28269', '/player/jesus-gamez-23532', '/player/i-camacho-34609', '/player/j-recio-35394', '/player/apono-23535', '/player/q-owusu-abeyie-9636', '/player/s-fernandez-54477', '/player/s-rondon-30713']","['/player/d-alves-23437', '/player/marcelo-silva-68870', '/player/c-garcia-30521', '/player/a-luna-52098', '/player/michel-macedo-29881', '/player/modeste-m-bami-208153', '/player/h-bernardello-32131', '/player/s-feghouli-21325', '/player/p-piatti-27030', '/player/l-ulloa-16666', '/player/k-uche-8916']"
2011-03-01 19:00:00+00:00,Espanyol,Mallorca,"['/player/c-kameni-23349', '/player/j-amat-41064', '/player/j-chica-23352', '/player/galan-34163', '/player/javi-lopez-41259', '/player/j-verdu-28116', '/player/aldo-pedro-duscher', '/player/l-garcia-23364', '/player/a-vazquez-73923', '/player/sergio-garcia-27009', '/player/j-callejon-23361']","['/player/aouate-7129', '/player/i-ramis-23388', '/player/nunes-23387', '/player/ayoze-diaz-32972', '/player/pau-cendros-29343', '/player/e-nsue-28110', '/player/joao-victor-62602', '/player/tejera-28187', '/player/m-pereira-76119', '/player/c-castro-27023', '/player/p-webo-23394']"
2011-03-01 21:00:00+00:00,Sevilla,Real Sporting,"['/player/j-varas-27047', '/player/f-fazio-23481', '/player/j-escude-5804', '/player/f-navarro-23482', '/player/m-dabo-639', '/player/i-rakitic-2139', '/player/g-medel-41112', '/player/d-perotti-23910', '/player/j-navas-27050', '/player/luis-fabiano-23487', '/player/a-negredo-13324']","['/player/cuellar-23488', '/player/ivan-hernandez-23501', '/player/gregory-6161', '/player/ayoze-29910', '/player/rafael-sastre-23500', '/player/s-eguren-23464', '/player/carmelo-23505', '/player/canella-23492', '/player/lora-34972', '/player/sangoy-60013', '/player/nacho-novo-3750']"
2011-03-02 19:00:00+00:00,Real Zaragoza,Athletic,"['/player/doblas-27603', '/player/m-lanzaro-882', '/player/jarosik-3626', '/player/m-contini-831', '/player/n-bertolo-38330', '/player/i-obradovic-216790', '/player/ander-herrera-27717', '/player/gabi-7393', '/player/l-ponzio-16956', '/player/uche-13331', '/player/said-boutahar']","['/player/g-iraizoz-29952', '/player/ekiza-30781', '/player/m-susaeta-29976', '/player/m-balenziaga-29964', '/player/a-iraola-29960', '/player/m-san-jose-30357', '/player/gabilondo-29969', '/player/j-martinez-29974', '/player/p-orbaiz-29970', '/player/f-llorente-29980', '/player/g-toquero-29979']"
2011-03-02 19:00:00+00:00,Getafe,Atlético,"['/player/codina-13236', '/player/d-diaz-23511', '/player/rafa-27113', '/player/mane-28104', '/player/m-torres-27011', '/player/gavilan-23515', '/player/victor-sanchez-30356', '/player/d-parejo-29364', '/player/manu-11072', '/player/miku-44206', '/player/a-colunga-23414']","['/player/d-de-gea-33648', '/player/d-godin-40586', '/player/l-perea-7295', '/player/antonio-lopez-23522', '/player/valera-28177', '/player/raul-garcia-23527', '/player/tiago-21162', '/player/j-reyes-21983', '/player/koke-33661', '/player/diego-martin-forlan-corazo-39908', '/player/s-aguero-23530']"
2011-03-02 19:00:00+00:00,Villarreal,Hércules,"['/player/diego-lopez-23458', '/player/marchena-23378', '/player/g-rodriguez-23463', '/player/capdevila-23462', '/player/mario-27594', '/player/bruno-27041', '/player/s-cazorla-27040', '/player/b-valero-13309', '/player/cani-23466', '/player/nilmar-horonato-da-silva', '/player/g-rossi-11715']","['/player/j-calatayud-29221', '/player/pamarot-214', '/player/a-paz-10847', '/player/cortes-23510', '/player/juanra-28121', '/player/a-aguilar-29235', '/player/tiago-gomes-33711', '/player/m-fritzler-17262', '/player/tote-27395', '/player/portillo-7557', '/player/d-trezeguet-1298']"
2011-03-02 19:00:00+00:00,Osasuna,RC Deportivo,"['/player/ricardo-lopez-felipe', '/player/sergio-34906', '/player/lolo-7253', '/player/i-monreal-27033', '/player/nelson-23330', '/player/m-shojaei-23453', '/player/punal-27036', '/player/j-nekounam-7453', '/player/d-lekic-72257', '/player/camunas-23413', '/player/alvaro-cejudo-30706']","['/player/aranzubia-23570', '/player/colotto-19580', '/player/lopo-23574', '/player/c-morel-rodriguez-16823', '/player/laure-23576', '/player/a-guardado-23581', '/player/antonio-tomas-23578', '/player/juan-rodriguez-23582', '/player/michel-27207', '/player/adrian-28108', '/player/j-sand-17273']"
2011-03-02 19:00:00+00:00,R. Sociedad,Levante,"['/player/c-bravo-23636', '/player/j-ansotegi-108286', '/player/v-demidov-14944', '/player/a-de-la-bella-30476', '/player/d-estrada-30479', '/player/diego-rivas-23649', '/player/x-prieto-23648', '/player/mikel-aranburu-eizagirre-27451', '/player/d-zurutuza-30480', '/player/tamudo-23367', '/player/a-griezmann-32465']","['/player/g-munua-28770', '/player/s-ballesteros-29356', '/player/asier-del-horno-cosgaya', '/player/juanfran-47715', '/player/javi-venta-27039', '/player/xisco-munoz-33505', '/player/xavi-torres-28228', '/player/v-iborra-29348', '/player/c-stuani-21144', '/player/juanlu-29582', '/player/valdo-23365']"
2011-03-02 21:00:00+00:00,Valencia,Barcelona,"['/player/v-guaita-27206', '/player/a-dealbert-23656', '/player/ricardo-costa-21428', '/player/j-mathieu-3068', '/player/m-stankevi-ius-11988', '/player/a-costa-24908', '/player/e-banega-28179', '/player/joaquin-23384', '/player/jordi-alba-28113', '/player/p-hernandez-27020', '/player/j-mata-23385']","['/player/pinto-23558', '/player/g-pique-23560', '/player/j-mascherano-396', '/player/e-abidal-8382', '/player/d-alves-23559', '/player/s-busquets-27059', '/player/xavi-23564', '/player/a-iniesta-22806', '/player/adriano-23484', '/player/d-villa-23386', '/player/l-messi-23569']"
2011-03-03 19:00:00+00:00,Almería,Racing,"['/player/d-alves-23437', '/player/marcelo-silva-68870', '/player/m-jakobsen-66134', '/player/c-garcia-30521', '/player/p-piatti-27030', '/player/michel-macedo-29881', '/player/juan-jesus-gutierrez-robles', '/player/modeste-m-bami-208153', '/player/k-uche-8916', '/player/a-crusat-23448', '/player/s-feghouli-21325']","['/player/tono-75107', '/player/m-torrejon-23356', '/player/henrique-29040', '/player/d-cisma-29920', '/player/francis-27270', '/player/arana-23662', '/player/colsa-27043', '/player/m-lacen-10887', '/player/adrian-23520', '/player/a-nahuelpan-17548', '/player/m-rosenberg-2283']"
2011-03-03 21:00:00+00:00,Real Madrid,Málaga,"['/player/i-casillas-23340', '/player/r-albiol-7342', '/player/r-carvalho-96', '/player/marcelo-23343', '/player/sergio-ramos-23341', '/player/xabi-alonso-483', '/player/l-diarra-317', '/player/m-ozil-2133', '/player/c-ronaldo-28185', '/player/a-di-maria-63294', '/player/k-benzema-3318']","['/player/w-caballero-23771', '/player/weligton-27057', '/player/m-demichelis-2048', '/player/manu-torres-29931', '/player/m-gaspar-23533', '/player/i-camacho-34609', '/player/sandro-silva-68871', '/player/fernando-23537', '/player/eliseu-28269', '/player/juanmi-43629', '/player/q-owusu-abeyie-9636']"
2011-03-05 17:00:00+00:00,Mallorca,Valencia,"['/player/aouate-7129', '/player/i-ramis-23388', '/player/nunes-23387', '/player/kevin-29321', '/player/pau-cendros-29343', '/player/e-nsue-28110', '/player/marti-23391', '/player/j-de-guzman-1534', '/player/m-pereira-76119', '/player/c-castro-27023', '/player/p-webo-23394']","['/player/v-guaita-27206', '/player/d-navarro-7280', '/player/ricardo-costa-21428', '/player/jordi-alba-28113', '/player/bruno-33021', '/player/p-hernandez-27020', '/player/m-topal-14380', '/player/e-banega-28179', '/player/j-mata-23385', '/player/jonas-17910', '/player/a-aduriz-27116']"
2011-03-05 19:00:00+00:00,Barcelona,Real Zaragoza,"['/player/v-valdes-7171', '/player/g-pique-23560', '/player/g-milito-7271', '/player/maxwell-21068', '/player/d-alves-23559', '/player/j-mascherano-396', '/player/xavi-23564', '/player/s-keita-8475', '/player/l-messi-23569', '/player/bojan-23568', '/player/pedro-29477']","['/player/doblas-27603', '/player/m-lanzaro-882', '/player/p-da-silva-10225', '/player/i-obradovic-216790', '/player/c-diogo-7220', '/player/guirane-n-acute-daw', '/player/ander-herrera-27717', '/player/a-pinter-72302', '/player/n-bertolo-38330', '/player/f-sinama-pongolle-45209', '/player/jarosik-3626']"
2011-03-05 21:00:00+00:00,Atlético,Villarreal,"['/player/d-de-gea-33648', '/player/d-godin-40586', '/player/a-dominguez-27055', '/player/filipe-luis-23573', '/player/t-ujfalusi-961', '/player/mario-suarez-23393', '/player/elias-228693', '/player/tiago-21162', '/player/j-reyes-21983', '/player/diego-martin-forlan-corazo-39908', '/player/s-aguero-23530']","['/player/diego-lopez-23458', '/player/m-musacchio-16939', '/player/g-rodriguez-23463', '/player/capdevila-23462', '/player/mario-27594', '/player/bruno-27041', '/player/s-cazorla-27040', '/player/b-valero-13309', '/player/cani-23466', '/player/nilmar-horonato-da-silva', '/player/g-rossi-11715']"
2011-03-06 16:00:00+00:00,Real Sporting,Getafe,"['/player/cuellar-23488', '/player/botia-27927', '/player/ivan-hernandez-23501', '/player/canella-23492', '/player/lora-34972', '/player/rivera-9911', '/player/a-castro-42560', '/player/nacho-cases-38390', '/player/de-las-cuevas-29168', '/player/barral-23507', '/player/diego-castro-27053']","['/player/codina-13236', '/player/i-marcano-28779', '/player/rafa-27113', '/player/m-torres-27011', '/player/gavilan-23515', '/player/d-boateng-29390', '/player/victor-sanchez-30356', '/player/d-parejo-29364', '/player/manu-11072', '/player/miku-44206', '/player/a-colunga-23414']"
2011-03-06 16:00:00+00:00,Hércules,Almería,"['/player/j-calatayud-29221', '/player/pamarot-214', '/player/a-paz-10847', '/player/cristian-corneliu-pulhac', '/player/cortes-23510', '/player/a-aguilar-29235', '/player/c-hidalgo-38442', '/player/farinos-29231', '/player/tote-27395', '/player/olivier-thomert', '/player/d-trezeguet-1298']","['/player/d-alves-23437', '/player/marcelo-silva-68870', '/player/c-garcia-30521', '/player/a-luna-52098', '/player/michel-macedo-29881', '/player/modeste-m-bami-208153', '/player/f-vargas-28265', '/player/h-bernardello-32131', '/player/a-crusat-23448', '/player/l-ulloa-16666', '/player/k-uche-8916']"
2011-03-06 16:00:00+00:00,Málaga,Osasuna,"['/player/w-caballero-23771', '/player/m-demichelis-2048', '/player/weligton-27057', '/player/eliseu-28269', '/player/jesus-gamez-23532', '/player/apono-23535', '/player/j-recio-35394', '/player/e-maresca-7432', '/player/q-owusu-abeyie-9636', '/player/s-fernandez-54477', '/player/s-rondon-30713']","['/player/ricardo-lopez-felipe', '/player/sergio-34906', '/player/lolo-7253', '/player/damia-23328', '/player/nelson-23330', '/player/punal-27036', '/player/j-nekounam-7453', '/player/soriano-23447', '/player/camunas-23413', '/player/alvaro-cejudo-30706', '/player/k-sola-27035']"
2011-03-06 16:00:00+00:00,Levante,Espanyol,"['/player/g-munua-28770', '/player/s-ballesteros-29356', '/player/victoriano-rivas-alvaro', '/player/asier-del-horno-cosgaya', '/player/javi-venta-27039', '/player/xisco-munoz-33505', '/player/xavi-torres-28228', '/player/v-iborra-29348', '/player/f-caicedo-510', '/player/juanlu-29582', '/player/valdo-23365']","['/player/c-kameni-23349', '/player/galan-34163', '/player/j-amat-41064', '/player/david-garcia-23353', '/player/javi-lopez-41259', '/player/j-verdu-28116', '/player/aldo-pedro-duscher', '/player/l-garcia-23364', '/player/a-vazquez-73923', '/player/sergio-garcia-27009', '/player/j-callejon-23361']"
2011-03-06 18:00:00+00:00,Athletic,Sevilla,"['/player/g-iraizoz-29952', '/player/c-gurpegui-29971', '/player/ekiza-30781', '/player/koikili-29959', '/player/a-iraola-29960', '/player/m-san-jose-30357', '/player/david-lopez-29967', '/player/j-martinez-29974', '/player/i-muniain-29928', '/player/f-llorente-29980', '/player/g-toquero-29979']","['/player/j-varas-27047', '/player/f-fazio-23481', '/player/j-escude-5804', '/player/f-navarro-23482', '/player/m-caceres-29937', '/player/i-rakitic-2139', '/player/g-medel-41112', '/player/d-perotti-23910', '/player/j-navas-27050', '/player/luis-fabiano-23487', '/player/a-negredo-13324']"
2011-03-06 20:00:00+00:00,Racing,Real Madrid,"['/player/tono-75107', '/player/o-barba-217726', '/player/m-torrejon-23356', '/player/christian-28260', '/player/pablo-pinillos-caro', '/player/k-bakircioglu-214005', '/player/colsa-27043', '/player/m-lacen-10887', '/player/munitis-23477', '/player/g-dos-santos-28863', '/player/m-rosenberg-2283']","['/player/i-casillas-23340', '/player/pepe-27010', '/player/r-carvalho-96', '/player/sergio-ramos-23341', '/player/a-di-maria-63294', '/player/marcelo-23343', '/player/m-ozil-2133', '/player/e-granero-29365', '/player/xabi-alonso-483', '/player/e-adebayor-29098', '/player/k-benzema-3318']"
2011-03-07 20:00:00+00:00,RC Deportivo,R. Sociedad,"['/player/aranzubia-23570', '/player/colotto-19580', '/player/rochela-40467', '/player/c-morel-rodriguez-16823', '/player/laure-23576', '/player/a-guardado-23581', '/player/antonio-tomas-23578', '/player/juan-rodriguez-23582', '/player/michel-27207', '/player/adrian-28108', '/player/l-nouioui-27226']","['/player/c-bravo-23636', '/player/v-demidov-14944', '/player/j-ansotegi-108286', '/player/m-gonzalez-7270', '/player/d-estrada-30479', '/player/a-illarramendi-100715', '/player/diego-rivas-23649', '/player/d-zurutuza-30480', '/player/a-griezmann-32465', '/player/x-prieto-23648', '/player/i-agirretxe-30485']"
